times,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,yaw,yaw_dot
1.523400000e+01,-9.835776001e-01,1.596973936e+01,0.000000000e+00,6.522154059e+00,4.017000212e-01,0.000000000e+00,1.640571186e-01,-2.663693666e+00,0.000000000e+00,-1.087871259e+00,-6.700208302e-02,0.000000000e+00,-6.221672923e+00,-4.084070450e-01
1.523500000e+01,-9.770553642e-01,1.597013972e+01,0.000000000e+00,6.522317573e+00,3.990362941e-01,0.000000000e+00,1.629692337e-01,-2.663760446e+00,0.000000000e+00,-1.087898532e+00,-6.655778315e-02,0.000000000e+00,-6.222081330e+00,-4.084070450e-01
1.523600000e+01,-9.705329654e-01,1.597053743e+01,0.000000000e+00,6.522479998e+00,3.963725004e-01,0.000000000e+00,1.618813216e-01,-2.663826782e+00,0.000000000e+00,-1.087925624e+00,-6.611347219e-02,0.000000000e+00,-6.222489737e+00,-4.084070450e-01
1.523700000e+01,-9.640104046e-01,1.597093247e+01,0.000000000e+00,6.522641335e+00,3.937086407e-01,0.000000000e+00,1.607933825e-01,-2.663892673e+00,0.000000000e+00,-1.087952535e+00,-6.566915020e-02,0.000000000e+00,-6.222898144e+00,-4.084070450e-01
1.523800000e+01,-9.574876830e-01,1.597132485e+01,0.000000000e+00,6.522801585e+00,3.910447152e-01,0.000000000e+00,1.597054166e-01,-2.663958120e+00,0.000000000e+00,-1.087979264e+00,-6.522481726e-02,0.000000000e+00,-6.223306551e+00,-4.084070450e-01
1.523900000e+01,-9.509648018e-01,1.597171456e+01,0.000000000e+00,6.522960746e+00,3.883807246e-01,0.000000000e+00,1.586174240e-01,-2.664023123e+00,0.000000000e+00,-1.088005811e+00,-6.478047343e-02,0.000000000e+00,-6.223714958e+00,-4.084070450e-01
1.524000000e+01,-9.444417619e-01,1.597210161e+01,0.000000000e+00,6.523118819e+00,3.857166691e-01,0.000000000e+00,1.575294050e-01,-2.664087681e+00,0.000000000e+00,-1.088032177e+00,-6.433611880e-02,0.000000000e+00,-6.224123365e+00,-4.084070450e-01
1.524100000e+01,-9.379185645e-01,1.597248599e+01,0.000000000e+00,6.523275805e+00,3.830525494e-01,0.000000000e+00,1.564413597e-01,-2.664151795e+00,0.000000000e+00,-1.088058362e+00,-6.389175345e-02,0.000000000e+00,-6.224531772e+00,-4.084070450e-01
1.524200000e+01,-9.313952107e-01,1.597286771e+01,0.000000000e+00,6.523431702e+00,3.803883657e-01,0.000000000e+00,1.553532884e-01,-2.664215465e+00,0.000000000e+00,-1.088084365e+00,-6.344737743e-02,0.000000000e+00,-6.224940179e+00,-4.084070450e-01
1.524300000e+01,-9.248717015e-01,1.597324677e+01,0.000000000e+00,6.523586511e+00,3.777241186e-01,0.000000000e+00,1.542651911e-01,-2.664278690e+00,0.000000000e+00,-1.088110187e+00,-6.300299083e-02,0.000000000e+00,-6.225348586e+00,-4.084070450e-01
1.524400000e+01,-9.183480380e-01,1.597362316e+01,0.000000000e+00,6.523740232e+00,3.750598085e-01,0.000000000e+00,1.531770681e-01,-2.664341470e+00,0.000000000e+00,-1.088135827e+00,-6.255859372e-02,0.000000000e+00,-6.225756993e+00,-4.084070450e-01
1.524500000e+01,-9.118242214e-01,1.597399689e+01,0.000000000e+00,6.523892865e+00,3.723954358e-01,0.000000000e+00,1.520889195e-01,-2.664403807e+00,0.000000000e+00,-1.088161285e+00,-6.211418618e-02,0.000000000e+00,-6.226165401e+00,-4.084070450e-01
1.524600000e+01,-9.053002526e-01,1.597436795e+01,0.000000000e+00,6.524044410e+00,3.697310010e-01,0.000000000e+00,1.510007455e-01,-2.664465699e+00,0.000000000e+00,-1.088186562e+00,-6.166976828e-02,0.000000000e+00,-6.226573808e+00,-4.084070450e-01
1.524700000e+01,-8.987761329e-01,1.597473635e+01,0.000000000e+00,6.524194867e+00,3.670665045e-01,0.000000000e+00,1.499125464e-01,-2.664527146e+00,0.000000000e+00,-1.088211658e+00,-6.122534009e-02,0.000000000e+00,-6.226982215e+00,-4.084070450e-01
1.524800000e+01,-8.922518633e-01,1.597510208e+01,0.000000000e+00,6.524344235e+00,3.644019468e-01,0.000000000e+00,1.488243223e-01,-2.664588150e+00,0.000000000e+00,-1.088236572e+00,-6.078090169e-02,0.000000000e+00,-6.227390622e+00,-4.084070450e-01
1.524900000e+01,-8.857274448e-01,1.597546515e+01,0.000000000e+00,6.524492516e+00,3.617373284e-01,0.000000000e+00,1.477360733e-01,-2.664648708e+00,0.000000000e+00,-1.088261305e+00,-6.033645315e-02,0.000000000e+00,-6.227799029e+00,-4.084070450e-01
1.525000000e+01,-8.792028786e-01,1.597582556e+01,0.000000000e+00,6.524639708e+00,3.590726496e-01,0.000000000e+00,1.466477997e-01,-2.664708822e+00,0.000000000e+00,-1.088285856e+00,-5.989199454e-02,0.000000000e+00,-6.228207436e+00,-4.084070450e-01
1.525100000e+01,-8.726781657e-01,1.597618330e+01,0.000000000e+00,6.524785811e+00,3.564079109e-01,0.000000000e+00,1.455595017e-01,-2.664768492e+00,0.000000000e+00,-1.088310225e+00,-5.944752595e-02,0.000000000e+00,-6.228615843e+00,-4.084070450e-01
1.525200000e+01,-8.661533073e-01,1.597653838e+01,0.000000000e+00,6.524930827e+00,3.537431127e-01,0.000000000e+00,1.444711794e-01,-2.664827717e+00,0.000000000e+00,-1.088334413e+00,-5.900304744e-02,0.000000000e+00,-6.229024250e+00,-4.084070450e-01
1.525300000e+01,-8.596283045e-01,1.597689079e+01,0.000000000e+00,6.525074754e+00,3.510782556e-01,0.000000000e+00,1.433828329e-01,-2.664886498e+00,0.000000000e+00,-1.088358420e+00,-5.855855909e-02,0.000000000e+00,-6.229432657e+00,-4.084070450e-01
1.525400000e+01,-8.531031582e-01,1.597724053e+01,0.000000000e+00,6.525217592e+00,3.484133399e-01,0.000000000e+00,1.422944626e-01,-2.664944835e+00,0.000000000e+00,-1.088382245e+00,-5.811406097e-02,0.000000000e+00,-6.229841064e+00,-4.084070450e-01
1.525500000e+01,-8.465778696e-01,1.597758761e+01,0.000000000e+00,6.525359342e+00,3.457483661e-01,0.000000000e+00,1.412060685e-01,-2.665002726e+00,0.000000000e+00,-1.088405888e+00,-5.766955316e-02,0.000000000e+00,-6.230249471e+00,-4.084070450e-01
1.525600000e+01,-8.400524399e-01,1.597793203e+01,0.000000000e+00,6.525500004e+00,3.430833346e-01,0.000000000e+00,1.401176509e-01,-2.665060174e+00,0.000000000e+00,-1.088429350e+00,-5.722503573e-02,0.000000000e+00,-6.230657878e+00,-4.084070450e-01
1.525700000e+01,-8.335268700e-01,1.597827378e+01,0.000000000e+00,6.525639578e+00,3.404182459e-01,0.000000000e+00,1.390292098e-01,-2.665117176e+00,0.000000000e+00,-1.088452631e+00,-5.678050876e-02,0.000000000e+00,-6.231066285e+00,-4.084070450e-01
1.525800000e+01,-8.270011611e-01,1.597861286e+01,0.000000000e+00,6.525778063e+00,3.377531004e-01,0.000000000e+00,1.379407457e-01,-2.665173735e+00,0.000000000e+00,-1.088475729e+00,-5.633597231e-02,0.000000000e+00,-6.231474692e+00,-4.084070450e-01
1.525900000e+01,-8.204753142e-01,1.597894929e+01,0.000000000e+00,6.525915459e+00,3.350878986e-01,0.000000000e+00,1.368522585e-01,-2.665229848e+00,0.000000000e+00,-1.088498647e+00,-5.589142647e-02,0.000000000e+00,-6.231883099e+00,-4.084070450e-01
1.526000000e+01,-8.139493305e-01,1.597928304e+01,0.000000000e+00,6.526051767e+00,3.324226408e-01,0.000000000e+00,1.357637484e-01,-2.665285518e+00,0.000000000e+00,-1.088521382e+00,-5.544687131e-02,0.000000000e+00,-6.232291506e+00,-4.084070450e-01
1.526100000e+01,-8.074232111e-01,1.597961413e+01,0.000000000e+00,6.526186987e+00,3.297573277e-01,0.000000000e+00,1.346752157e-01,-2.665340742e+00,0.000000000e+00,-1.088543936e+00,-5.500230689e-02,0.000000000e+00,-6.232699913e+00,-4.084070450e-01
1.526200000e+01,-8.008969569e-01,1.597994256e+01,0.000000000e+00,6.526321118e+00,3.270919595e-01,0.000000000e+00,1.335866606e-01,-2.665395522e+00,0.000000000e+00,-1.088566309e+00,-5.455773331e-02,0.000000000e+00,-6.233108320e+00,-4.084070450e-01
1.526300000e+01,-7.943705692e-01,1.598026831e+01,0.000000000e+00,6.526454160e+00,3.244265368e-01,0.000000000e+00,1.324980832e-01,-2.665449858e+00,0.000000000e+00,-1.088588500e+00,-5.411315062e-02,0.000000000e+00,-6.233516727e+00,-4.084070450e-01
1.526400000e+01,-7.878440490e-01,1.598059141e+01,0.000000000e+00,6.526586114e+00,3.217610599e-01,0.000000000e+00,1.314094837e-01,-2.665503748e+00,0.000000000e+00,-1.088610509e+00,-5.366855891e-02,0.000000000e+00,-6.233925134e+00,-4.084070450e-01
1.526500000e+01,-7.813173973e-01,1.598091184e+01,0.000000000e+00,6.526716979e+00,3.190955294e-01,0.000000000e+00,1.303208622e-01,-2.665557195e+00,0.000000000e+00,-1.088632337e+00,-5.322395824e-02,0.000000000e+00,-6.234333541e+00,-4.084070450e-01
1.526600000e+01,-7.747906154e-01,1.598122960e+01,0.000000000e+00,6.526846756e+00,3.164299457e-01,0.000000000e+00,1.292322191e-01,-2.665610196e+00,0.000000000e+00,-1.088653983e+00,-5.277934870e-02,0.000000000e+00,-6.234741948e+00,-4.084070450e-01
1.526700000e+01,-7.682637042e-01,1.598154470e+01,0.000000000e+00,6.526975443e+00,3.137643092e-01,0.000000000e+00,1.281435543e-01,-2.665662753e+00,0.000000000e+00,-1.088675448e+00,-5.233473035e-02,0.000000000e+00,-6.235150356e+00,-4.084070450e-01
1.526800000e+01,-7.617366648e-01,1.598185713e+01,0.000000000e+00,6.527103043e+00,3.110986203e-01,0.000000000e+00,1.270548682e-01,-2.665714866e+00,0.000000000e+00,-1.088696731e+00,-5.189010328e-02,0.000000000e+00,-6.235558763e+00,-4.084070450e-01
1.526900000e+01,-7.552094984e-01,1.598216689e+01,0.000000000e+00,6.527229553e+00,3.084328796e-01,0.000000000e+00,1.259661609e-01,-2.665766534e+00,0.000000000e+00,-1.088717833e+00,-5.144546755e-02,0.000000000e+00,-6.235967170e+00,-4.084070450e-01
1.527000000e+01,-7.486822061e-01,1.598247399e+01,0.000000000e+00,6.527354975e+00,3.057670874e-01,0.000000000e+00,1.248774326e-01,-2.665817757e+00,0.000000000e+00,-1.088738752e+00,-5.100082324e-02,0.000000000e+00,-6.236375577e+00,-4.084070450e-01
1.527100000e+01,-7.421547889e-01,1.598277843e+01,0.000000000e+00,6.527479308e+00,3.031012442e-01,0.000000000e+00,1.237886835e-01,-2.665868535e+00,0.000000000e+00,-1.088759491e+00,-5.055617042e-02,0.000000000e+00,-6.236783984e+00,-4.084070450e-01
1.527200000e+01,-7.356272478e-01,1.598308020e+01,0.000000000e+00,6.527602552e+00,3.004353505e-01,0.000000000e+00,1.226999137e-01,-2.665918869e+00,0.000000000e+00,-1.088780047e+00,-5.011150917e-02,0.000000000e+00,-6.237192391e+00,-4.084070450e-01
1.527300000e+01,-7.290995841e-01,1.598337930e+01,0.000000000e+00,6.527724708e+00,2.977694066e-01,0.000000000e+00,1.216111234e-01,-2.665968758e+00,0.000000000e+00,-1.088800423e+00,-4.966683956e-02,0.000000000e+00,-6.237600798e+00,-4.084070450e-01
1.527400000e+01,-7.225717988e-01,1.598367573e+01,0.000000000e+00,6.527845775e+00,2.951034131e-01,0.000000000e+00,1.205223129e-01,-2.666018203e+00,0.000000000e+00,-1.088820616e+00,-4.922216167e-02,0.000000000e+00,-6.238009205e+00,-4.084070450e-01
1.527500000e+01,-7.160438929e-01,1.598396951e+01,0.000000000e+00,6.527965752e+00,2.924373704e-01,0.000000000e+00,1.194334823e-01,-2.666067203e+00,0.000000000e+00,-1.088840628e+00,-4.877747557e-02,0.000000000e+00,-6.238417612e+00,-4.084070450e-01
1.527600000e+01,-7.095158676e-01,1.598426061e+01,0.000000000e+00,6.528084642e+00,2.897712789e-01,0.000000000e+00,1.183446317e-01,-2.666115758e+00,0.000000000e+00,-1.088860458e+00,-4.833278133e-02,0.000000000e+00,-6.238826019e+00,-4.084070450e-01
1.527700000e+01,-7.029877240e-01,1.598454905e+01,0.000000000e+00,6.528202442e+00,2.871051390e-01,0.000000000e+00,1.172557614e-01,-2.666163868e+00,0.000000000e+00,-1.088880107e+00,-4.788807903e-02,0.000000000e+00,-6.239234426e+00,-4.084070450e-01
1.527800000e+01,-6.964594631e-01,1.598483482e+01,0.000000000e+00,6.528319153e+00,2.844389513e-01,0.000000000e+00,1.161668716e-01,-2.666211534e+00,0.000000000e+00,-1.088899574e+00,-4.744336874e-02,0.000000000e+00,-6.239642833e+00,-4.084070450e-01
1.527900000e+01,-6.899310861e-01,1.598511793e+01,0.000000000e+00,6.528434775e+00,2.817727161e-01,0.000000000e+00,1.150779623e-01,-2.666258755e+00,0.000000000e+00,-1.088918859e+00,-4.699865054e-02,0.000000000e+00,-6.240051240e+00,-4.084070450e-01
1.528000000e+01,-6.834025939e-01,1.598539837e+01,0.000000000e+00,6.528549309e+00,2.791064339e-01,0.000000000e+00,1.139890339e-01,-2.666305531e+00,0.000000000e+00,-1.088937963e+00,-4.655392450e-02,0.000000000e+00,-6.240459647e+00,-4.084070450e-01
1.528100000e+01,-6.768739878e-01,1.598567614e+01,0.000000000e+00,6.528662754e+00,2.764401052e-01,0.000000000e+00,1.129000865e-01,-2.666351863e+00,0.000000000e+00,-1.088956885e+00,-4.610919069e-02,0.000000000e+00,-6.240868054e+00,-4.084070450e-01
1.528200000e+01,-6.703452688e-01,1.598595125e+01,0.000000000e+00,6.528775109e+00,2.737737303e-01,0.000000000e+00,1.118111202e-01,-2.666397750e+00,0.000000000e+00,-1.088975626e+00,-4.566444919e-02,0.000000000e+00,-6.241276461e+00,-4.084070450e-01
1.528300000e+01,-6.638164380e-01,1.598622369e+01,0.000000000e+00,6.528886376e+00,2.711073098e-01,0.000000000e+00,1.107221353e-01,-2.666443192e+00,0.000000000e+00,-1.088994184e+00,-4.521970008e-02,0.000000000e+00,-6.241684868e+00,-4.084070450e-01
1.528400000e+01,-6.572874964e-01,1.598649346e+01,0.000000000e+00,6.528996553e+00,2.684408441e-01,0.000000000e+00,1.096331319e-01,-2.666488189e+00,0.000000000e+00,-1.089012562e+00,-4.477494342e-02,0.000000000e+00,-6.242093275e+00,-4.084070450e-01
1.528500000e+01,-6.507584452e-01,1.598676057e+01,0.000000000e+00,6.529105642e+00,2.657743336e-01,0.000000000e+00,1.085441102e-01,-2.666532742e+00,0.000000000e+00,-1.089030757e+00,-4.433017930e-02,0.000000000e+00,-6.242501682e+00,-4.084070450e-01
1.528600000e+01,-6.442292855e-01,1.598702501e+01,0.000000000e+00,6.529213642e+00,2.631077788e-01,0.000000000e+00,1.074550704e-01,-2.666576849e+00,0.000000000e+00,-1.089048771e+00,-4.388540778e-02,0.000000000e+00,-6.242910089e+00,-4.084070450e-01
1.528700000e+01,-6.377000183e-01,1.598728678e+01,0.000000000e+00,6.529320552e+00,2.604411800e-01,0.000000000e+00,1.063660127e-01,-2.666620512e+00,0.000000000e+00,-1.089066603e+00,-4.344062894e-02,0.000000000e+00,-6.243318496e+00,-4.084070450e-01
1.528800000e+01,-6.311706447e-01,1.598754589e+01,0.000000000e+00,6.529426374e+00,2.577745379e-01,0.000000000e+00,1.052769373e-01,-2.666663731e+00,0.000000000e+00,-1.089084254e+00,-4.299584286e-02,0.000000000e+00,-6.243726903e+00,-4.084070450e-01
1.528900000e+01,-6.246411659e-01,1.598780233e+01,0.000000000e+00,6.529531106e+00,2.551078527e-01,0.000000000e+00,1.041878443e-01,-2.666706504e+00,0.000000000e+00,-1.089101723e+00,-4.255104961e-02,0.000000000e+00,-6.244135310e+00,-4.084070450e-01
1.529000000e+01,-6.181115829e-01,1.598805611e+01,0.000000000e+00,6.529634749e+00,2.524411250e-01,0.000000000e+00,1.030987339e-01,-2.666748833e+00,0.000000000e+00,-1.089119010e+00,-4.210624925e-02,0.000000000e+00,-6.244543718e+00,-4.084070450e-01
1.529100000e+01,-6.115818968e-01,1.598830721e+01,0.000000000e+00,6.529737303e+00,2.497743552e-01,0.000000000e+00,1.020096063e-01,-2.666790717e+00,0.000000000e+00,-1.089136116e+00,-4.166144188e-02,0.000000000e+00,-6.244952125e+00,-4.084070450e-01
1.529200000e+01,-6.050521087e-01,1.598855566e+01,0.000000000e+00,6.529838769e+00,2.471075437e-01,0.000000000e+00,1.009204617e-01,-2.666832156e+00,0.000000000e+00,-1.089153040e+00,-4.121662755e-02,0.000000000e+00,-6.245360532e+00,-4.084070450e-01
1.529300000e+01,-5.985222196e-01,1.598880143e+01,0.000000000e+00,6.529939144e+00,2.444406911e-01,0.000000000e+00,9.983130030e-02,-2.666873150e+00,0.000000000e+00,-1.089169782e+00,-4.077180635e-02,0.000000000e+00,-6.245768939e+00,-4.084070450e-01
1.529400000e+01,-5.919922307e-01,1.598904454e+01,0.000000000e+00,6.530038431e+00,2.417737976e-01,0.000000000e+00,9.874212223e-02,-2.666913699e+00,0.000000000e+00,-1.089186343e+00,-4.032697835e-02,0.000000000e+00,-6.246177346e+00,-4.084070450e-01
1.529500000e+01,-5.854621431e-01,1.598928498e+01,0.000000000e+00,6.530136629e+00,2.391068638e-01,0.000000000e+00,9.765292768e-02,-2.666953804e+00,0.000000000e+00,-1.089202722e+00,-3.988214363e-02,0.000000000e+00,-6.246585753e+00,-4.084070450e-01
1.529600000e+01,-5.789319578e-01,1.598952275e+01,0.000000000e+00,6.530233737e+00,2.364398901e-01,0.000000000e+00,9.656371684e-02,-2.666993463e+00,0.000000000e+00,-1.089218919e+00,-3.943730225e-02,0.000000000e+00,-6.246994160e+00,-4.084070450e-01
1.529700000e+01,-5.724016760e-01,1.598975786e+01,0.000000000e+00,6.530329756e+00,2.337728770e-01,0.000000000e+00,9.547448990e-02,-2.667032678e+00,0.000000000e+00,-1.089234935e+00,-3.899245429e-02,0.000000000e+00,-6.247402567e+00,-4.084070450e-01
1.529800000e+01,-5.658712987e-01,1.598999030e+01,0.000000000e+00,6.530424686e+00,2.311058249e-01,0.000000000e+00,9.438524703e-02,-2.667071448e+00,0.000000000e+00,-1.089250769e+00,-3.854759983e-02,0.000000000e+00,-6.247810974e+00,-4.084070450e-01
1.529900000e+01,-5.593408270e-01,1.599022007e+01,0.000000000e+00,6.530518527e+00,2.284387343e-01,0.000000000e+00,9.329598842e-02,-2.667109774e+00,0.000000000e+00,-1.089266421e+00,-3.810273894e-02,0.000000000e+00,-6.248219381e+00,-4.084070450e-01
1.530000000e+01,-5.528102620e-01,1.599044717e+01,0.000000000e+00,6.530611278e+00,2.257716055e-01,0.000000000e+00,9.220671425e-02,-2.667147654e+00,0.000000000e+00,-1.089281892e+00,-3.765787169e-02,0.000000000e+00,-6.248627788e+00,-4.084070450e-01
1.530100000e+01,-5.462796048e-01,1.599067161e+01,0.000000000e+00,6.530702940e+00,2.231044391e-01,0.000000000e+00,9.111742470e-02,-2.667185089e+00,0.000000000e+00,-1.089297181e+00,-3.721299817e-02,0.000000000e+00,-6.249036195e+00,-4.084070450e-01
1.530200000e+01,-5.397488565e-01,1.599089338e+01,0.000000000e+00,6.530793513e+00,2.204372355e-01,0.000000000e+00,9.002811995e-02,-2.667222080e+00,0.000000000e+00,-1.089312288e+00,-3.676811843e-02,0.000000000e+00,-6.249444602e+00,-4.084070450e-01
1.530300000e+01,-5.332180181e-01,1.599111249e+01,0.000000000e+00,6.530882996e+00,2.177699951e-01,0.000000000e+00,8.893880018e-02,-2.667258626e+00,0.000000000e+00,-1.089327213e+00,-3.632323257e-02,0.000000000e+00,-6.249853009e+00,-4.084070450e-01
1.530400000e+01,-5.266870908e-01,1.599132892e+01,0.000000000e+00,6.530971390e+00,2.151027184e-01,0.000000000e+00,8.784946558e-02,-2.667294726e+00,0.000000000e+00,-1.089341957e+00,-3.587834064e-02,0.000000000e+00,-6.250261416e+00,-4.084070450e-01
1.530500000e+01,-5.201560757e-01,1.599154269e+01,0.000000000e+00,6.531058695e+00,2.124354058e-01,0.000000000e+00,8.676011633e-02,-2.667330382e+00,0.000000000e+00,-1.089356519e+00,-3.543344273e-02,0.000000000e+00,-6.250669823e+00,-4.084070450e-01
1.530600000e+01,-5.136249738e-01,1.599175379e+01,0.000000000e+00,6.531144911e+00,2.097680578e-01,0.000000000e+00,8.567075261e-02,-2.667365593e+00,0.000000000e+00,-1.089370900e+00,-3.498853891e-02,0.000000000e+00,-6.251078230e+00,-4.084070450e-01
1.530700000e+01,-5.070937863e-01,1.599196223e+01,0.000000000e+00,6.531230037e+00,2.071006748e-01,0.000000000e+00,8.458137459e-02,-2.667400359e+00,0.000000000e+00,-1.089385098e+00,-3.454362926e-02,0.000000000e+00,-6.251486637e+00,-4.084070450e-01
1.530800000e+01,-5.005625141e-01,1.599216799e+01,0.000000000e+00,6.531314073e+00,2.044332572e-01,0.000000000e+00,8.349198247e-02,-2.667434680e+00,0.000000000e+00,-1.089399115e+00,-3.409871384e-02,0.000000000e+00,-6.251895044e+00,-4.084070450e-01
1.530900000e+01,-4.940311585e-01,1.599237109e+01,0.000000000e+00,6.531397021e+00,2.017658056e-01,0.000000000e+00,8.240257642e-02,-2.667468557e+00,0.000000000e+00,-1.089412951e+00,-3.365379273e-02,0.000000000e+00,-6.252303451e+00,-4.084070450e-01
1.531000000e+01,-4.874997204e-01,1.599257153e+01,0.000000000e+00,6.531478878e+00,1.990983202e-01,0.000000000e+00,8.131315663e-02,-2.667501988e+00,0.000000000e+00,-1.089426604e+00,-3.320886602e-02,0.000000000e+00,-6.252711858e+00,-4.084070450e-01
1.531100000e+01,-4.809682011e-01,1.599276929e+01,0.000000000e+00,6.531559647e+00,1.964308017e-01,0.000000000e+00,8.022372327e-02,-2.667534974e+00,0.000000000e+00,-1.089440076e+00,-3.276393376e-02,0.000000000e+00,-6.253120265e+00,-4.084070450e-01
1.531200000e+01,-4.744366015e-01,1.599296439e+01,0.000000000e+00,6.531639326e+00,1.937632504e-01,0.000000000e+00,7.913427654e-02,-2.667567516e+00,0.000000000e+00,-1.089453366e+00,-3.231899604e-02,0.000000000e+00,-6.253528673e+00,-4.084070450e-01
1.531300000e+01,-4.679049228e-01,1.599315682e+01,0.000000000e+00,6.531717915e+00,1.910956668e-01,0.000000000e+00,7.804481660e-02,-2.667599612e+00,0.000000000e+00,-1.089466475e+00,-3.187405292e-02,0.000000000e+00,-6.253937080e+00,-4.084070450e-01
1.531400000e+01,-4.613731660e-01,1.599334658e+01,0.000000000e+00,6.531795416e+00,1.884280514e-01,0.000000000e+00,7.695534365e-02,-2.667631264e+00,0.000000000e+00,-1.089479402e+00,-3.142910449e-02,0.000000000e+00,-6.254345487e+00,-4.084070450e-01
1.531500000e+01,-4.548413323e-01,1.599353367e+01,0.000000000e+00,6.531871826e+00,1.857604045e-01,0.000000000e+00,7.586585786e-02,-2.667662471e+00,0.000000000e+00,-1.089492147e+00,-3.098415082e-02,0.000000000e+00,-6.254753894e+00,-4.084070450e-01
1.531600000e+01,-4.483094227e-01,1.599371810e+01,0.000000000e+00,6.531947147e+00,1.830927266e-01,0.000000000e+00,7.477635941e-02,-2.667693232e+00,0.000000000e+00,-1.089504710e+00,-3.053919198e-02,0.000000000e+00,-6.255162301e+00,-4.084070450e-01
1.531700000e+01,-4.417774384e-01,1.599389986e+01,0.000000000e+00,6.532021379e+00,1.804250181e-01,0.000000000e+00,7.368684850e-02,-2.667723549e+00,0.000000000e+00,-1.089517091e+00,-3.009422805e-02,0.000000000e+00,-6.255570708e+00,-4.084070450e-01
1.531800000e+01,-4.352453803e-01,1.599407895e+01,0.000000000e+00,6.532094521e+00,1.777572796e-01,0.000000000e+00,7.259732529e-02,-2.667753421e+00,0.000000000e+00,-1.089529291e+00,-2.964925910e-02,0.000000000e+00,-6.255979115e+00,-4.084070450e-01
1.531900000e+01,-4.287132497e-01,1.599425537e+01,0.000000000e+00,6.532166573e+00,1.750895115e-01,0.000000000e+00,7.150778998e-02,-2.667782848e+00,0.000000000e+00,-1.089541309e+00,-2.920428520e-02,0.000000000e+00,-6.256387522e+00,-4.084070450e-01
1.532000000e+01,-4.221810476e-01,1.599442913e+01,0.000000000e+00,6.532237537e+00,1.724217141e-01,0.000000000e+00,7.041824273e-02,-2.667811829e+00,0.000000000e+00,-1.089553146e+00,-2.875930643e-02,0.000000000e+00,-6.256795929e+00,-4.084070450e-01
1.532100000e+01,-4.156487750e-01,1.599460022e+01,0.000000000e+00,6.532307410e+00,1.697538879e-01,0.000000000e+00,6.932868375e-02,-2.667840366e+00,0.000000000e+00,-1.089564800e+00,-2.831432286e-02,0.000000000e+00,-6.257204336e+00,-4.084070450e-01
1.532200000e+01,-4.091164331e-01,1.599476864e+01,0.000000000e+00,6.532376194e+00,1.670860335e-01,0.000000000e+00,6.823911319e-02,-2.667868458e+00,0.000000000e+00,-1.089576273e+00,-2.786933457e-02,0.000000000e+00,-6.257612743e+00,-4.084070450e-01
1.532300000e+01,-4.025840230e-01,1.599493439e+01,0.000000000e+00,6.532443888e+00,1.644181512e-01,0.000000000e+00,6.714953126e-02,-2.667896105e+00,0.000000000e+00,-1.089587564e+00,-2.742434163e-02,0.000000000e+00,-6.258021150e+00,-4.084070450e-01
1.532400000e+01,-3.960515457e-01,1.599509747e+01,0.000000000e+00,6.532510493e+00,1.617502414e-01,0.000000000e+00,6.605993813e-02,-2.667923307e+00,0.000000000e+00,-1.089598674e+00,-2.697934412e-02,0.000000000e+00,-6.258429557e+00,-4.084070450e-01
1.532500000e+01,-3.895190024e-01,1.599525789e+01,0.000000000e+00,6.532576008e+00,1.590823047e-01,0.000000000e+00,6.497033397e-02,-2.667950063e+00,0.000000000e+00,-1.089609602e+00,-2.653434211e-02,0.000000000e+00,-6.258837964e+00,-4.084070450e-01
1.532600000e+01,-3.829863940e-01,1.599541564e+01,0.000000000e+00,6.532640434e+00,1.564143415e-01,0.000000000e+00,6.388071898e-02,-2.667976375e+00,0.000000000e+00,-1.089620347e+00,-2.608933567e-02,0.000000000e+00,-6.259246371e+00,-4.084070450e-01
1.532700000e+01,-3.764537218e-01,1.599557072e+01,0.000000000e+00,6.532703770e+00,1.537463521e-01,0.000000000e+00,6.279109334e-02,-2.668002242e+00,0.000000000e+00,-1.089630912e+00,-2.564432488e-02,0.000000000e+00,-6.259654778e+00,-4.084070450e-01
1.532800000e+01,-3.699209869e-01,1.599572313e+01,0.000000000e+00,6.532766016e+00,1.510783371e-01,0.000000000e+00,6.170145722e-02,-2.668027664e+00,0.000000000e+00,-1.089641294e+00,-2.519930981e-02,0.000000000e+00,-6.260063185e+00,-4.084070450e-01
1.532900000e+01,-3.633881902e-01,1.599587287e+01,0.000000000e+00,6.532827172e+00,1.484102969e-01,0.000000000e+00,6.061181081e-02,-2.668052641e+00,0.000000000e+00,-1.089651495e+00,-2.475429054e-02,0.000000000e+00,-6.260471592e+00,-4.084070450e-01
1.533000000e+01,-3.568553329e-01,1.599601995e+01,0.000000000e+00,6.532887239e+00,1.457422320e-01,0.000000000e+00,5.952215429e-02,-2.668077173e+00,0.000000000e+00,-1.089661514e+00,-2.430926714e-02,0.000000000e+00,-6.260879999e+00,-4.084070450e-01
1.533100000e+01,-3.503224161e-01,1.599616436e+01,0.000000000e+00,6.532946217e+00,1.430741427e-01,0.000000000e+00,5.843248784e-02,-2.668101259e+00,0.000000000e+00,-1.089671351e+00,-2.386423969e-02,0.000000000e+00,-6.261288406e+00,-4.084070450e-01
